"PMID","Title","Authors","Journal","Year","Abstract","DOI","MeSH","Keywords","PublicationType"
20505626,"[Sexual function in rheumatic diseases].","Araujo DB; Borba EF; Abdo CH; Souza Lde A; Goldenstein-Schainberg C; Chahade WH; Silva CA","Acta reumatologica portuguesa",2010,"Sexual function is closely related to satisfactory quality of life. The sexual activity has an impact in the sexual satisfaction of patient, several aspects of personal life and in their relationships. Systemic autoimmune diseases affect various organs and systems and they can determine sexual dysfunction in patients, particularly with: rheumatoid arthritis, spondyloarthropathies, systemic lupus erythematosus, systemic sclerosis, Sjögren syndrome, vasculitis and idiopathic inflammatory myopathies. Manuscripts describing sexual function in these diseases, mainly with large population, are scarce. Sexual dysfunction in females and males with rheumatic diseases is multifactorial due to chronic disease aspects, disease activity and drugs. A multidisciplinary approach is essential in order to offer preventive measures for these patients. The authors did a literature review based on Medline, Lilacs and Pubmed data using the keywords: sexual function, sexuality, reproductive health and rheumatic diseases.",NA,"Arthritis, Rheumatoid; Humans; Lupus Erythematosus, Systemic; Rheumatic Diseases; Scleroderma, Systemic; Sexual Dysfunction, Physiological; Sjogren's Syndrome; Spondylarthropathies","","English Abstract; Journal Article; Review"
18590822,"Actin associated proteins function as androgen receptor coregulators: an implication of androgen receptor's roles in skeletal muscle.","Ting HJ; Chang C","The Journal of steroid biochemistry and molecular biology",2008,"This review of androgen receptor (AR) coregulators, which also function as actin-binding proteins, intends to establish the connection between actin cytoskeletal components and androgen signaling, especially in skeletal muscle. In cellular and animal models, androgen activated AR modulates myoblasts proliferation, promotes sexual dimorphic muscle development, and alters muscle fiber type. In the clinical setting, administration of anabolic androgens can decrease cachexia and speed wound healing. During myogenesis and regeneration of skeletal muscle in embryo and adult, the membrane of myoblasts fuse and the actin cytoskeleton is rearranged to form an alignment with myosin to form myotubes then ultimately the myofibrils. Contraction of skeletal muscle promotes the growth of myocytes by coordinating signals from the neuromuscular junction to intra-myofibrils through costameres, the functional structure comprised of signal proteins closely associated with actin filaments and involved in muscular dystrophy. Therefore, the discovery of actin-binding proteins functioning as AR coregulators implies that androgen signaling is tightly regulated during the process of the development and regeneration of skeletal muscle. The search for selective androgen receptor modulators (SARM) that act precisely in skeletal muscle instead of other tissues could target the engineering of a SARM-AR complex that selectively recruits these coregulators.","10.1016/j.jsbmb.2008.06.001","Actins; Androgens; Humans; Microfilament Proteins; Muscle, Skeletal; Receptors, Androgen; Signal Transduction","","Journal Article; Review"
18257791,"An exploratory study of parents' approaches to health promotion in families of adolescents with physical disabilities.","Antle BJ; Mills W; Steele C; Kalnins I; Rossen B","Child: care, health and development",2008,"BACKGROUND: The life expectancy of children with physical disabilities now extends into adulthood and has been accompanied by the transfer of rehabilitation services from institutions to the home. Thus, families must increasingly partner with health service providers to promote their child's health and prevent the development of secondary conditions that may contribute to heart disease, stroke, respiratory diseases, low endurance and emotional difficulties. AIM: To investigate within a family context the health promotion efforts of parents on behalf of a child with a physical disability. METHOD: The Long Interview Method was used to interview 15 families (11 two-parent and 4 single-parent) having a child 11-16 years of age with a physical disability including cerebral palsy (7), spina bifida (3), muscular dystrophy (3) and other conditions (2). RESULTS: Parents' health promotion efforts were characterized by three main themes. First, parents emphasized traditional lifestyle health behaviours including nutrition, physical activity, tobacco, alcohol and drug use, and personal hygiene. Second, parents tried to foster their adolescent's social life and friendships. They expressed particular concern about how, and if, their child would develop a sense of purpose and have a productive future. Third, parents invested a great deal of effort into observing daily routines, making arrangements for their child's social inclusion and supporting their child in a way that balanced independence with safety and energy conservation. CONCLUSIONS: Parents recognize that their child with a physical disability faces greater obstacles, and work hard at health promotion. Healthcare workers need to work with parents to: (1) provide information about specific lifestyle health behaviours including nutrition, physical activity and sexuality; (2) advocate for resources to foster social inclusion; and (3) discuss family strategies that balance parental involvement with their child's need for independence and energy conservation for daily activities.","10.1111/j.1365-2214.2007.00782.x","Adolescent; Adult; Child; Children with Disabilities; Family; Female; Health Knowledge, Attitudes, Practice; Health Promotion; Humans; Interpersonal Relations; Life Style; Male; Parent-Child Relations; Parenting; Parents; Surveys and Questionnaires","","Journal Article; Research Support, Non-U.S. Gov't"
15694734,"Unusual phenomenology of autoerotic fatalities.","Koops E; Janssen W; Anders S; Püschel K","Forensic science international",2005,"Between 1983 and 2003 forty accidental autoerotic deaths (all males, 13-79 years old) have been investigated at the Institute of Legal Medicine in Hamburg. Three cases with a rather unusual scenery are described in detail: (1) a 28-year-old fireworker was found hanging under a bridge in a peculiar bound belt system. The autopsy and the reconstruction revealed signs of asphyxiation, feminine underwear, and several layers of plastic clothing. (2) A 16-year-old pupil dressed with feminine plastic and rubber utensils fixed and strangulated himself with an electric wire. (3) A 28-year-old handicapped man suffered from progressive muscular dystrophy and was nearly unable to move. His bizarre sexual fantasies were exaggerating: he induced a nurse to draw plastic bags over his body, close his mouth with plastic strips, and put him in a rubbish container where he died from suffocation.","10.1016/j.forsciint.2004.09.095","Adolescent; Adult; Aged; Forensic Medicine; Germany; Humans; Male; Middle Aged; Paraphilic Disorders","","Case Reports; Journal Article"
19078586,"Duchenne muscular dystrophy and glycerol kinase deficiency: a rare contiguous gene syndrome.","Amato AA","Journal of clinical neuromuscular disease",2000,"Duchenne muscular dystrophy (DMD), glycerol kinase deficiency (GKD), and adrenal hypoplasia congenita (AHC) can occur together as part of a contiguous gene syndrome located at chromosome Xp21, GKD can manifest with recurrent episodes of vomiting, acidemia, mental retardation, or stupor. Involvement of the AHC gene can produce life-threatening adrenal insufficiency, sexual ambiguity, and electrolyte abnormalities. These associated conditions can make the diagnosis of DMD difficult. Neuromuscular specialists need to be aware of this contiguous gene syndrome because the potential life-threatening complications of GKD and AHC can be treated.","10.1097/00131402-200006000-00006","","","Journal Article"
8887539,"The tra-3 sex determination gene of Caenorhabditis elegans encodes a member of the calpain regulatory protease family.","Barnes TM; Hodgkin J","The EMBO journal",1996,"The Caenorhabditis elegans sex determination gene tra-3 is required for the correct sexual development of the soma and germ line in hermaphrodites, while being fully dispensable in males. Genetic analysis of tra-3 has suggested that its product may act as a potentiator of another sex determination gene, tra-2. Molecular analysis reported here reveals that the predicted tra-3 gene product is a member of the calpain family of calcium-regulated cytosolic proteases, though it lacks the calcium binding regulatory domain. Calpains are regulatory processing proteases, exhibiting marked substrate specificity, and mutations in the p94 isoform underlie the human hereditary condition limb-girdle muscular dystrophy type 2A. The molecular identity of TRA-3 is consistent with previous genetic analysis which suggested that tra-3 plays a very selective modulatory role and is required in very small amounts. Based on these observations and new genetic data, we suggest a refinement of the position of tra-3 within the sex determination cascade and discuss possible mechanisms of action for the TRA-3 protein.",NA,"Amino Acid Sequence; Animals; Caenorhabditis elegans; Caenorhabditis elegans Proteins; Calpain; Cloning, Molecular; Female; Gene Expression Regulation; Helminth Proteins; Humans; Molecular Sequence Data; Sequence Homology, Amino Acid; Sex Determination Analysis","","Journal Article; Research Support, Non-U.S. Gov't"
8607733,"Sexual functioning among women with physical disabilities.","Nosek MA; Rintala DH; Young ME; Howland CA; Foley CC; Rossi D; Chanpong G","Archives of physical medicine and rehabilitation",1996,"OBJECTIVE: Three a priori hypotheses were tested: (1) There are significant differences in sociosexual behaviors of women with physical disabilities compared with women without disabilities; (2) the sexual functioning of women with disabilities is significantly related to age at onset of disability; (3) psychological factors explain more of the variance in the sexual functioning of women with physical disabilities than do disability, social and environmental factors. DESIGN: Case-comparison study using written survey. SETTING: General community. PARTICIPANTS: The questionnaire was mailed to 1,150 women with physical disabilities who were recruited as volunteers or through independent living centers. Each woman gave a second copy of the questionnaire to an able-bodied female friend, which comprised the comparison group. The response rate was 45%, with 475 cases and 425 comparisons eligible to participate. The most common disability type was spinal cord injury (24%), followed by polio (18%), muscular dystrophy (11%), cerebral palsy (11%), multiple sclerosis (10%), joint disorders (7%), and skeletal abnormalities (5%). INTERVENTIONS: None. MAIN OUTCOME MEASURES: Sexual-functioning, consisting of four factors: (1) sexual desire, (2) sexual activity, (3) sexual response, (4) sexual satisfaction. RESULTS: Highly significant differences were found in level of sexual activity (p = .000001), response (p = .000009), and satisfaction (p=.000001) between women with and without disabilities. No significant differences were found between groups on sexual desire. Severity of disability was not significantly related to level of sexual activity. CONCLUSIONS: Psychological and social factors exert a strong impact on the sexual functioning of women with physical disabilities. Further investigations is needed of the effect of social environment on development of self-esteem and sexual self-image, and how these influences affect levels of sexual functioning in women with physical disabilities.","10.1016/s0003-9993(96)90154-9","Adolescent; Adult; Body Image; Case-Control Studies; Persons with Disabilities; Female; Health Knowledge, Attitudes, Practice; Humans; Middle Aged; Regression Analysis; Risk Factors; Self Concept; Sexual Dysfunction, Physiological; Sexual Dysfunctions, Psychological; Social Environment; Surveys and Questionnaires","","Journal Article; Research Support, U.S. Gov't, P.H.S."
8789451,"Deletions in Xq28 in two boys with myotubular myopathy and abnormal genital development define a new contiguous gene syndrome in a 430 kb region.","Hu LJ; Laporte J; Kress W; Kioschis P; Siebenhaar R; Poustka A; Fardeau M; Metzenberg A; Janssen EA; Thomas N; Mandel JL; Dahl N","Human molecular genetics",1996,"We have recently described a female patient with myotubular myopathy (MTM1) and an interstitial deletion at Xq28. Characterisation of the deletion allowed us to position the MTM1 gene to a 600 kb region between DXS304 and DXS497. In order to further restrict the region we screened for deletions in a set of 38 patients. We found two overlapping deletions in boys that in addition to MTM1 showed an unexpected abnormal genital development. As the latter phenotype is not found in the other non-deleted MTM1 patients, our observations are best explained by a contiguous gene syndrome. The deletions define a 430 kb region that contains the MTM1 gene and most likely a gene implicated in male sexual development. A high resolution physical map of this region is presented.","10.1093/hmg/5.1.139","Base Sequence; Chromosome Mapping; Cloning, Molecular; Gene Deletion; Genetic Linkage; Genetic Markers; Genitalia, Male; Humans; Infant, Newborn; Male; Molecular Sequence Data; Muscle Hypotonia; Polymorphism, Restriction Fragment Length; Sequence Tagged Sites; Sex Chromosome Aberrations; Syndrome; X Chromosome","","Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S."
34998078,"The effects of autoimmune rheumatic-related diseases on male reproductive health: A systematic review.","Boussaid S; Makhlouf Y; Rekik S; Jammali S; Cheour E; Sahli H; Elleuch M; Ben Saad H","Journal of reproductive immunology",2022,"Autoimmune rheumatic-related diseases (ARRDs) have physical and psychological impact on patients, including their sexual life. While many studies have investigated fertility problems in females, data on males-related fertility are scarce, which explains the lack of guidance. The main objective of this systematic review was to evaluate the reproductive health in males with ARRDs. This systematic review followed the preferred reporting items for systematic reviews guidelines. Original articles from Pubmed and Scopus, published until September 16, 2021, and tackling the effects of ARRDs and/or ARRDs treatments on male fertility and/or pregnancy outcomes, were included. A total of twenty-five studies met the inclusion criteria. They were published between 1981 and 2018. The studied ARRDs were spondyloarthritis (n = 9), systematic lupus erythematosus (SLE, n = 6), Behcet disease (BD, n = 5), rheumatoid arthritis (RA, n = 5), antiphospholipid syndrome (n = 1), and dermatomyositis (n = 1). The most reported effects of ARRDs on fertility are i) high levels of reproductive hormones, mainly in RA and SLE; ii) impaired semen quality in SLE, spondyloarthritis, and BD; and iii) higher rate of varicocele in BD and spondyloarthritis. Regarding the treatments effects, i) conventional synthetic disease-modifying anti-rheumatic drugs (e.g.; methotrexate and salazopyrine) increase testosterone level, ii) cyclophosphamide impairs fertility, iii) anti-tumor necrosis factor agents are associated with improvement in semen quality, and iv) no increased number of miscarriages or congenital abnormalities in children fathered by BD was reported. To conclude, both ARRDs and their treatments alter fertility in males with ARRDs. In practice, in addition to the conventional semen analysis, screening for infertility seems legitimate in males with ARRDs.","10.1016/j.jri.2021.103472","Autoimmune Diseases; Child; Female; Humans; Lupus Erythematosus, Systemic; Male; Pregnancy; Reproductive Health; Rheumatic Diseases; Semen Analysis; Spondylarthritis","Antiphospholipid syndrome; Behcet syndrome; Dermatomyositis; Fertility; Rheumatic diseases; Sexual health; Spondylarthropathies rheumatoid arthritis; Systemic lupus erythematosus","Journal Article; Systematic Review"
22389795,"Patient preference assessment reveals disease aspects not covered by recommended outcomes in polymyositis and dermatomyositis.","Alemo Munters L; van Vollenhoven RF; Alexanderson H","ISRN rheumatology",2011,"Objectives. Polymyositis (PM) and dermatomyositis (DM) are characterized by impaired muscle function with a majority of patients developing sustained disability. The aim of this study was to evaluate the patient's individual priorities (patient preference) of disabilities most important to improve in PM/DM using the MacMaster Toronto Arthritis Patient Preference Disability Questionnaire (MACTAR), to correlate the MACTAR to myositis outcomes and to evaluate its test-retest reliability. Methods. Twenty-eight patients with PM/DM performed recommended outcomes as well as the MACTAR, which was performed twice with one week apart. Results. Sexual activity, walking, biking, social activities, and sleep constituted the predominating disabilities. Seventy-two and 33% of the identified disabilities were not covered by items of the Health Assessment Questionnaire and the Myositis Activities Profile. Correlations between the MACTAR and health-related quality of life measures were r(s) = -0.67-0.73, correlations with measures of activities of daily living and participation in society were r(s) = 0.51-0.60 with lower correlations for other outcomes. Intraclass correlation (ICC) and weighted Kappa (K(w)) coefficients were 0.83 and 0.68, respectively, for test-retest reliability of the MACTAR. Conclusions. The MACTAR interview had promising measurement properties and identified patient preference disabilities in PM/DM that were not covered by recommended outcomes.","10.5402/2011/463124","","","Journal Article"
19069676,"[Prolactin--a marker of the activity of connective tissue systemic disease?].","Macejová Z; Trejbal D; Oetterová M; Lazúrová I","Vnitrni lekarstvi",2008,"UNLABELLED: The ethiopathogenesis of auto-immune diseases has not yet been fully explored. Auto-immune diseases develop in individuals with a genetic pre-disposition. Among the endogenous factors, also sexual hormones play a role, especially prolactin. The objective of the study was to use basal exam and TRH test to determine stimulated prolactin values in patients with a systemic connective tissue disease: systemic lupus erythematosus (SLE), systemic sclerosis, Sjögren's syndrome, dermatomyositis. PATIENT GROUP AND METHODS: The authors examined 43 patients with systemic connective tissue diseases: 20 patients with SLE, 7 patients with Sjögren's syndrome, 7 patients with systemic sclerosis and 9 patients with dermatomyositis. The mean age of the patients was 39.87 years. The control group consisted of 30 volunteers with a mean age of 35.17 years. OUTCOME: Prolactin level in the patients with systemic connective tissue diseases was 14.629 ng/ml, which is more than in the control group. A statistically significant increase in prolactin level was recorded 20 minutes after i.v. stimulation as compared with the control group (30.982 ng/ml). This statistically significant difference was still present 60 minutes after the TRH administration, with 16.43 ng/ml in the control group, and 36.890 ng/ml in the systemic connective tissue disorder patient group. The differences between prolactin levels for the different systemic connective tissue diseases were not statistically significant. A positive correlation in the patient group was found between the stimulated prolactin values and the FW value. On the whole, however, there was no clear correlation found between laboratory activity and prolactin levels. CONCLUSION: The authors found out that post-stimulation prolactin levels were statistically significantly higher in patients with systemic connective tissue disease as compared with the control group. Correlation analyses did not show a clear link between inflammatory activity and prolactin levels, and therefore the authors assume that medium increased values of prolactin are rather a risk factor for the disease than an inflammation marker in patients with a systemic connective tissue disease.",NA,"Adult; Autoimmune Diseases; Connective Tissue Diseases; Female; Humans; Male; Prolactin; Thyrotropin-Releasing Hormone","","English Abstract; Journal Article"
15599332,"Jaccoud arthropathy: a rarity in the spectrum of HIV-associated arthropathy.","Weeratunge CN; Roldan J; Anstead GM","The American journal of the medical sciences",2004,"In studies comparing HIV-infected patients with HIV-negative patients, rheumatic manifestations, including reactive arthritis, psoriatic arthritis, myalgia, tendinitis, fibromyalgia, necrotizing vasculitis, polymyositis, Sjogren syndrome, were shown to occur more frequently in the HIV-positive group. Uncommon clinical features and the demonstration of HIV antigens in the synovial membranes suggest a direct role of HIV in the pathogenesis of HIV-associated rheumatic disease. Jaccoud arthropathy is a nonerosive deforming arthropathy reported to occur in cases of chronic rheumatic fever and systemic lupus erythematosus. Only two cases of HIV-associated Jaccoud arthropathy has been reported in the literature thus far, both in patients with features of reactive arthritis. We report a case of HIV-associated Jaccoud arthropathy in a patient without features of reactive arthropathy.","10.1016/s0002-9629(15)33946-x","HIV Infections; Homosexuality, Male; Humans; Joint Diseases; Male; Middle Aged","","Case Reports; Journal Article"
8797723,"An HTLV-I/II vaccine: from animal models to clinical trials?","de Thé G; Kazanji M","Journal of acquired immune deficiency syndromes and human retrovirology : official publication of the International Retrovirology Association",1996,"A human T-lymphotropic virus type I/II (HTLV-I/II) vaccine is necessary in view of two etiologically related, life-threatening diseases, namely, adult T-cell leukemia/lymphoma and tropical spastic paraparesis/HTLV-I-associated myelopathy. When the risk of developing autoimmune diseases such as uveitis, polymyositis, and arthritis is included, one can estimate the life-long risk of infected individuals to develop an HTLV associated pathology as approximately 10%. The populations at risk are, in a large majority, from developing countries but the epidemic of HTLV-II infection in intravenous drug users (IVDU) represents a possible reservoir for dissemination in the general population. The number of HTLV-I-infected individuals (15 to 25 million), together with the severity of associated disease, justifies the development of a vaccine. Different vaccine preparations have been developed, using mostly recombinant pox and adenoviruses, but DNA plasmid technology will soon become a feasible approach. Various animal models exist for experimental viral infections, involving rats, rabbits, or monkeys, but up to now, neither hematological nor neurological disorders have been induced by HTLV infection in such animal models. For long-term protection from HTLV-I-associated diseases, vaccination should induce both neutralizing antibodies and specific cell-mediated immunity. This will require the incorporation of both env and gag coding sequences in the vaccine preparations. Preventive clinical trials may involve different cohorts of seronegative young girls from endemic areas prior to sexual activity and IVDU in the industrialized world. In parallel, one should consider therapeutic vaccine trials in HTLV-I-positive mothers and IVDU to protect them against disease development. The observed rate of seroconversion in these different cohorts makes such trials feasible.","10.1097/00042560-199600001-00029","Animals; Antibody Formation; Cancer Vaccines; Clinical Trials as Topic; Disease Models, Animal; Gene Products, gag; Haplorhini; Human T-lymphotropic virus 1; Human T-lymphotropic virus 2; Humans; Immunity, Cellular; Leukemia, T-Cell; Paraparesis, Tropical Spastic; Rabbits; Rats; Recombination, Genetic; Vaccination; Viral Envelope Proteins","","Journal Article; Research Support, Non-U.S. Gov't; Review"
