"PMID","Title","Authors","Journal","Year","Abstract","DOI","MeSH","Keywords","PublicationType"
26480325,"A Reproductive Management Program for an Urban Population of Eastern Grey Kangaroos (Macropus giganteus).","Tribe A; Hanger J; McDonald IJ; Loader J; Nottidge BJ; McKee JJ; Phillips CJ","Animals : an open access journal from MDPI",2014,"Traditionally, culling has been the expedient, most common, and in many cases, the only tool used to control free-ranging kangaroo populations. We applied a reproductive control program to a population of eastern grey kangaroos confined to a golf course in South East Queensland. The program aimed to reduce fecundity sufficiently for the population to decrease over time so that overgrazing of the fairways and the frequency of human-animal conflict situations were minimised. In 2003, 92% of the female kangaroos above 5 kg bodyweight were implanted with the GnRH agonist deslorelin after darting with a dissociative anaesthetic. In 2007, 86% of the females above 5 kg were implanted with deslorelin and also 87% of the males above 5 kg were sterilised by either orchidectomy or vasectomy. In 2005, 2008 and 2009, the population was censused to assess the effect of each treatment. The 2003 deslorelin program resulted in effective zero population growth for approximately 2.5 years. The combined deslorelin-surgery program in 2007 reduced the birth rate from 0.3 to 0.06%/year for 16 months, resulting in a 27% population reduction by November 2009. The results were consistent with implants conferring contraception to 100% of implanted females for at least 12 months. The iatrogenic mortality rates for each program were 10.5% and 4.9%, respectively, with 50% of all mortalities due to darting-related injuries, exertional myopathy/hyperthermia or recovery misadventure. The short term sexual and agonistic behaviour of the males was assessed for the 2007 program: no significant changes were seen in adult males given the vasectomy procedure, while sexual behaviours' were decreased in adult males given the orchidectomy procedure. It is concluded that female reproduction was effectively controlled by implantation with deslorrelin and male reproductive behaviour was reduced by orchidectomy, which together achieved population control.","10.3390/ani4030562","","Deslorelin; behaviour; orchidectomy; vasectomy; welfare","Journal Article"
21846347,"Uneventful octreotide LAR therapy throughout three pregnancies, with favorable delivery and anthropometric measures for each newborn: a case report.","Naccache DD; Zaina A; Shen-Or Z; Armoni M; Kontogeorgos G; Yahia A","Journal of medical case reports",2011,"INTRODUCTION: The safety of octreotide use, in its short-acting preparation, in pregnancy is still unclear. This report provides the first documentation of uneventful octreotide LAR use during three pregnancies in a woman with bronchial carcinoid-associated adrenocorticotropic hormone-dependent Cushing's syndrome. CASE PRESENTATION: A 25-year-old Arabic woman presented to our emergency department with rapid onset of headache, flaring acne and hirsutism, facial puffiness, weight gain and paroxysmal myopathy, and paranoiac thoughts of rape and sexual intimidation. After undergoing surgical removal of a mass by left lower lung lobectomy, her residual lung disease medical therapy failed. Chronic octreotide LAR injections were initiated as indicated by a positive octreoscan.Follow-up revealed a long-lasting positive response to octreotide. Avidity of octreotide to somatostatin receptor sub-type 2 was later confirmed by a positive somatostatin receptor sub-type 2 in the resected tumor specimen. Against our instructions, the patient had three spontaneous pregnancies leading to delivery of three full-term healthy children while her octreotide LAR therapy continued. CONCLUSION: This case adds more data supporting the potential for the safe use of octreotide and the feasibility of octreotide LAR use during pregnancy, making compliance with the patient's preference not to withdraw octreotide therapy as soon as her pregnancy is confirmed a thoughtful option.","10.1186/1752-1947-5-386","","","Journal Article"
21609352,"Mortality and morbidity in Cushing's syndrome in New Zealand.","Bolland MJ; Holdaway IM; Berkeley JE; Lim S; Dransfield WJ; Conaglen JV; Croxson MS; Gamble GD; Hunt PJ; Toomath RJ","Clinical endocrinology",2011,"OBJECTIVE: Untreated Cushing's syndrome (CS) is associated with significant morbidity and mortality. However, recent operative series suggest low morbidity and mortality for CS, whereas population-based surveys report elevated mortality rates. We investigated the mortality and morbidity of CS in New Zealand. DESIGN: A nationwide retrospective survey of patients with CS between 1960 and 2005 managed at the four main endocrinology services. PATIENTS: A total of 253 patients with CS were identified, excluding adrenal carcinoma and malignant ectopic CS. MEASUREMENTS; The primary outcome was the standardized mortality ratio (SMR), comparing the observed number of deaths with the expected number for the population matched for age, sex and duration of follow-up. Secondary outcomes were the change in prevalence of co-morbidities at presentation and at final follow-up. RESULTS: The approximate prevalence and incidence of CS was 79/million and 1·8/million/y. The mean age at presentation was 39 year, and median duration of follow-up was 6·4 year (range 0-46). Overall, 89% achieved biochemical cure at last follow-up, with >90% achieving biochemical cure for CS from adrenal adenoma and pituitary causes. Thirty-six patients died during follow-up compared with 8·8 expected deaths (SMR 4·1, 95%CI 2·9-5·6). While hypertension, sexual dysfunction, myopathy and mild psychiatric illness were significantly reduced after treatment, hypertension, diabetes mellitus, moderate or major psychiatric illness, and osteoporosis were common at final follow-up. CONCLUSION: CS is associated with both high mortality and a high prevalence of co-morbidities, even when biochemical cure rates are between 80% and 90%.","10.1111/j.1365-2265.2011.04124.x","Adolescent; Adult; Aged; Child; Child, Preschool; Cushing Syndrome; Female; Humans; Male; Middle Aged; New Zealand; Retrospective Studies; Young Adult","","Journal Article"
17264221,"Skeletal muscle protein synthesis and degradation exhibit sexual dimorphism after chronic alcohol consumption but not acute intoxication.","Lang CH; Frost RA; Vary TC","American journal of physiology. Endocrinology and metabolism",2007,"Epidemiological evidence suggests alcoholic myopathy is more severe in females than males, but comparable animal studies are lacking that make elucidating the biochemical locus for this defect problematic. The present study determined whether skeletal muscle protein synthesis and markers of degradation exhibit a sexual dimorphic response to either chronic alcohol consumption or acute intoxication. Male and female rats were fed an alcohol-containing diet, pair-fed for 26 wk (chronic), or received an intraperitoneal injection of alcohol (acute). In males, chronic alcohol decreased gastrocnemius protein synthesis by 20%. This reduction was associated with a twofold increase in the inactive eukaryotic initiation factor (eIF) 4E.4E-binding protein 1 (4E-BP1) complex and a 60% reduction in the active eIF4E.eIF4G complex. This redistribution of eIF4E was associated with decreased phosphorylation of both 4E-BP1 and eIF4G (50-55%). The phosphorylation of ribosomal protein S6 was also reduced 60% in alcohol-consuming male rats. In contrast, neither rates of protein synthesis nor indexes of translation initiation in muscle were altered in alcohol-fed female rats despite blood alcohol levels comparable to males. Chronic alcohol ingestion did not alter atrogin-1 or muscle RING finger-1 mRNA content (biomarkers of muscle proteolysis) in males but increased their expression in females 50-100%. Acute alcohol intoxication produced a comparable decrease in muscle protein synthesis and translation initiation in both male and female rats. Our data demonstrate a sexual dimorphism for muscle protein synthesis, translation initiation, and proteolysis in response to chronic, but not acute, alcohol intoxication; however, they do not support evidence indicating females are more sensitive toward the development of alcoholic skeletal muscle myopathy.","10.1152/ajpendo.00603.2006","Acute Disease; Alcohol Drinking; Alcoholic Intoxication; Animals; Carrier Proteins; Ethanol; Eukaryotic Initiation Factor-4E; Eukaryotic Initiation Factor-4F; Eukaryotic Initiation Factor-4G; Female; Hormones; Insulin-Like Growth Factor I; Intracellular Signaling Peptides and Proteins; Male; Muscle Proteins; Muscle, Skeletal; Peptide Hydrolases; Phosphoproteins; Phosphorylation; Protein Biosynthesis; Rats; Rats, Sprague-Dawley; Ribosomal Protein S6; Sex Characteristics; Time Factors","","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
9689743,"Protozoan infections (Toxoplasma gondii, Neospora caninum and Sarcocystis spp.) in sheep and goats: recent advances.","Buxton D","Veterinary research",1998,"The protozoan parasite Toxoplasma gondii is a serious cause of fetal mortality in sheep and goats. Oocysts, the parasite stage responsible for initiating infection, are produced following a primary infection in cats. A primary infection in pregnant sheep and goats can establish a placental and fetal infection which may result in fetal death and resorption, abortion or stillbirth. Diagnosis is aided by the clinical picture, the presence of characteristic small white necrotic foci in placental cotyledons, the possible presence of a mummified fetus and on fetal serology and histopathology. Development of the polymerase chain reaction (PCR) specific for T. gondii may also provide a valuable diagnostic tool. Measures to control abortion include improved management of farm cats, fodder and water. Vaccination of sheep with the live vaccine is an effective preventive measure and the use of decoquinate in feed may be useful in some situations. Neospora caninum is related to T. gondii and while its asexual life cycle is similar to that of the latter it is currently not known whether it has a similar sexual life cycle in a definitive host. Neospora is an important cause of fetal loss in cattle and parallels that of T. gondii infection in sheep and goats. While it does not appear to cause frequent losses in these latter animals, experimental infection is readily induced in them and if initiated during pregnancy provides a very good model of the bovine infection. Furthermore clinical signs and pathological lesions in sheep and goats are similar to those induced in them by T. gondii, although there are subtle histopathological differences. These changes will aid possible diagnosis as will specific serological tests such as the indirect immunofluorescent antibody test and the enzyme linked immunosorbent assay and the PCR. Sarcocystis, which exists as numerous species, undergoes a coccidian-like life cycle with each having a distinctive definitive (usually carnivore) host which excretes sporocysts into the environment. Clinical sarcocystiosis is much less commonly diagnosed than toxoplasmosis and neither is it normally associated with fetal infection or abortion in either sheep or goats. However, infection is extremely common throughout the world and follows ingestion of food or water contaminated with sporocysts. Clinical signs, when seen, include fever, anaemia, inappetance and weight loss or reduced weight gain. Central nervous signs (hind limb weakness, ataxia, paresis), acute myopathy and death may occur. Diagnosis is difficult as infection is so common and clinical signs absent, mild or non-specific. Serology may be useful in some situations and histopathology/immunohistochemistry is valuable for confirming the cause of death. Control relies on preventing contamination of pasture and water with faeces of dogs, foxes and cats or by controlling access of young susceptible stock to contaminated land. Relatively little is known of the immunity induced by infection with Sarcocystis spp. but research indicates that protective immunity does develop and that cell-mediated mechanisms are probably important. It is likely that sarcocystiosis is underdiagnosed as a problem and that better diagnostic methods are needed to show the true extent of the losses caused. Neosporosis on the other hand would appear not to be so common in sheep and goats. The value of experimental infections in these animals may be to provide a comparative model of the infection in cattle in the same way that our understanding of toxoplasmosis in sheep provides a superior model of human toxoplasmosis.",NA,"Animals; Coccidiosis; Goat Diseases; Goats; Neospora; Sarcocystosis; Sheep; Sheep Diseases; Toxoplasmosis, Animal","","Journal Article; Review"
20492786,"[Conversion of Arthrodesis and Ankylosis of the Hip Joint to THR.].","Sosna A; Pokorný D","Acta chirurgiae orthopaedicae et traumatologiae Cechoslovaca",1998,"Conversion of arthrodesis or ankylosis of the hip joint toTHR is a very difficult operation from the technical viewpoint. However, with a deliberate indication it may conduce to a significant improvement of the quality of life of the patient. Indications for such operation are the following: arthrodesis in malposition, increasing lowback pain, difficulties with personal hygiene and problems in the sexual life, instability of knee or its deformity given by the incorrect position of the hip joint. Contraindication is florid osteomyelitis, serious damage of muscles in the region of the hip joint, serious neurological affection and myopathy. We do not consider a preceding specific or non-specific arthritis of the hip joint as a contradiction on condition that a proper time interval has been observed. At the Orthopaedic Clinic of 1st Medical Faculty, Charles University we performed in the period 1985-1997 a conversion of arthrodesis or ankylosis of the hip joint to THR in 12 patients in the above mentioned indications. Of all these operations we twice encountered a relative failure. In the first case there developed THR infection, however the primary diagnosis was not an infectious arthritis of the joint. In the second case there occurred aseptic loosening of the cup. Even though both cases had to be consequently treated by Girdlestone arthroplasty all patients appreciate the operation as a considerable improvement of the quality of their life. In all 12 patients the range of active motion of the hip joint has been restored, in 10 patients the length of the limb has been corrected. Key words: conversion, arthrodesis of the hip joint, THR.",NA,"","","English Abstract; Journal Article"
8982623,"Epidemiology of human T-lymphotropic virus type II (HTLV-II) infection in Spain. HTLV Spanish Study Group.","Soriano V; Vallejo A; Gutiérrez M; Tuset C; Cilla G; Martínez-Zapico R; Dronda F; Caballero E; Calderón E; Aguilera A; Martín AM; Llibre J; del Romero J; Ortiz de Lejarazu R; Ulloa F; Eirós J; González-Lahoz J","European journal of epidemiology",1996,"The human T-lymphotropic virus type II (HTLV-II) has recently been associated with the genesis of some subacute neurological syndromes and, rarely, with atypical T-lymphoid malignancies. The virus is endemic in some Amerindian and African tribes, and among intravenous drug users (IDUs) in North America and Europe. Given that HTLV-II is transmitted by the same routes as other human retroviruses, the screening of antibodies to HTLV-II in blood donors has became a matter of controversy in some countries. Herein, we describe the clinical, epidemiological and virological features of 113 individuals with HTLV-II infection identified in Spain up to September 1995. Most of them (94/113; 83%) were male, and all but seven were natives. Four were African immigrants living in Madrid and 3 had been born in other European countries. All but six subjects were IDUs, and sexual transmission of HTLV-II and transfusion were involved in five and one individual, respectively. Eighty-four percent of the IDUs infected with HTLV-II were co-infected by HIV-I (93/107). Clinical manifestations potentially linked to HTLV-II were absent, although an IDU male co-infected by HIV-1 and HTLV-II developed a severe non-inflammatory proximal myopathy. In conclusion, HTLV-II infection is present in Spain, mainly among IDUs, with a growing incidence and a current overall prevalence of 2.0 percent.","10.1007/BF00499462","Adult; Aged; DNA, Viral; Female; HIV Infections; HIV-1; HTLV-II Antibodies; HTLV-II Infections; Human T-lymphotropic virus 2; Humans; Incidence; Male; Middle Aged; Prevalence; Registries; Risk Factors; Spain; Substance Abuse, Intravenous","","Journal Article"
8911361,"Diffuse veno-occlusive dysfunction: the underlying hemodynamic abnormality resulting in failure to respond to intracavernous pharmacotherapy.","Martins FE; Padma-Nathan H","The Journal of urology",1996,"PURPOSE: We established hemodynamic predictors of response to intracavernous pharmacotherapy. MATERIALS AND METHODS: Specific characterization and quantification of hemodynamic abnormalities of the cavernous arterial inflow and corporeal veno-occlusive mechanism associated with failure to respond to intracavernous pharmacotherapy were performed retrospectively in 69 patients with nonendocrinological impotence. We investigated atherosclerotic vascular risk factors, duplex ultrasonography peak systolic and end diastolic velocities (10 micrograms. prostaglandin E1), and dynamic infusion cavernosometry and cavernosography parameters (60 mg. papaverine and 6 mg. phentolamine). RESULTS: The patients were stratified by severity of the various hemodynamic parameters encountered and mean dose required for response. Response subsequently was characterized as excellent (75% or greater rigid erections) in 36 patients, adequate (erections sufficient for intromission) in 17 and poor or absent in 16. Psychogenic, neurogenic and mild vasculogenic causes were noted in patients with an excellent response. The adequate responses included all 3 cases with mild to moderate vascular etiologies whereas patients with a poor or no response had only severe venogenic and combined arteriogenic and venogenic etiologies. Mean flow-to-maintain values plus or minus standard deviation of 9.7 +/- 3.7, 10.8 +/- 9.5 and 59.5 +/- 24.2 ml. per minute were demonstrated in the excellent, adequate and poor or no response groups, respectively. There was a good correlation between mean flow-to-maintain values and mean doses of our standard vasoactive solution (r2 = 0.88, p < 0.0001). Pharmaco-cavernosography demonstrated diffuse or pan-cavernous corporeal veno-occlusive dysfunction in the poor or no response group. CONCLUSIONS: Corporeal veno-occlusive dysfunction alone or combined with arterial disease is the specific hemodynamic abnormality causing nonresponse to intracavernous pharmacotherapy. Diffuse drainage, particularly involving the glans penis and corpus spongiosum, is greatly predictive of a poor or no response, reflecting the underlying cavernous smooth muscle myopathy and collagen degenerative alterations in these patients with end-organ failure.","10.1016/s0022-5347(01)65400-4","Adult; Aged; Alprostadil; Hemodynamics; Humans; Impotence, Vasculogenic; Male; Middle Aged; Penis; Phentolamine; Retrospective Studies; Treatment Failure; Vasodilator Agents; Veins","","Journal Article"
7475465,"[HTLV-II infection in Spain. Analysis of 113 cases identified until November, 1994. Spanish Group for the Study of HTLV/I/II].","Soriano V; Gutiérrez M; Vallejo A; Tuset C; Dronda F; Pujol E","Medicina clinica",1995,"BACKGROUND: HTLV-II is a human retrovirus considered to be responsible for the genesis of some lymphoproliferative and neurologic syndromes. The virus is endemic in some Amerindian and African tribes as well amongst injecting drug addicts (IDA) in North America and Europe. METHODS: The clinical, epidemiologic and virologic characteristics of the patients with HTLV-II infection identified in Spain up to November 1994 are described. RESULTS: One hundred thirteen subjects have been identified with HTLV-II infection in Spain with 4 being African immigrants residing in Madrid and the remaining being IDA from other European countries. Most were males (94/113; 83%). All were IDA except six (5 had acquired the infection by sexual contact and one by blood transfusion). Most of the IDA infected with HTLV-II were coinfected with HIV-1 (93/113; 83%). No patient showed clinical manifestations attributable to HTLV-II infection although one drug addict male coinfected with HIV-1 and HTLV-II developed a non-inflammatory proximal myopathy. CONCLUSIONS: Infection by HTLV-II is present in Spain and affects with preference to injecting drug addicts. It has been shown to be of growing incidence with a current global prevalence of 2% in IDA.",NA,"Adult; Female; HTLV-II Infections; Humans; Male; Spain","","English Abstract; Journal Article"
1875491,"Single potential analysis of cavernous electrical activity in impotent patients: a possible diagnostic method for autonomic cavernous dysfunction and cavernous smooth muscle degeneration.","Stief CG; Djamilian M; Anton P; de Riese W; Allhoff EP; Jonas U","The Journal of urology",1991,"Cavernous electrical activity was recorded in 214 patients with erectile dysfunction and in 39 normal patients. In 34 of the 39 normal patients potentials of a uniform shape were recorded during flaccidity. At cutoff frequencies of 0.5 to 500 Hz. the duration was 8 to 18 seconds (mean 12.8 +/- 2.8, seconds, standard deviation), the amplitude was 250 to 750 microv. (mean 444 +/- 109 microv.) and the polyphasity was 8 to 22 (mean 13.8 +/- 3.3). With increasing tumescence and rigidity during audiovisual sexual stimulation, high frequency potentials of low amplitude and short duration were found in the normal patients. In impotent patients with an upper motor neuron or peripheral lesion specific types of potentials were observed. In 11 of 14 impotent patients with insulin-dependent diabetes for more than 20 years and with clinical findings of cavernous myopathy the potentials showed low amplitude, irregular shape and slow depolarizations. Abnormal findings of cavernous electrical activity were recorded in 51.6% of the consecutive impotent patients. Our clinical study suggests that single potential analysis of cavernous electrical activity may be useful in the diagnosis of cavernous autonomic neuropathy and cavernous smooth muscle myopathy.","10.1016/s0022-5347(17)37918-1","Adult; Aged; Autonomic Nervous System; Autonomic Nervous System Diseases; Erectile Dysfunction; Evoked Potentials; Humans; Male; Middle Aged; Muscle, Smooth; Penile Erection; Penis","","Journal Article; Research Support, Non-U.S. Gov't"
1949425,"Single potential analysis of cavernous electrical activity.","Stief CG; Thon WF; Djamilian M; de Riese W; Fritz KW; Allhoff EP; Jonas U","Urological research",1991,"Recording of cavernous electric activity was performed in 178 patients with erectile dysfunction and in 37 normal patients. In 34/37 normal patients, potentials of a uniform shape were recorded during flaccidity: At cut-off frequencies of 0.5-500 Hz, the length was 8-18 (mean 12.8, SD 2.8), the amplitude 250-750 (mean 444, SD 109) microV, and the polyphasity 8-22 (mean 13.8, SD 3.3). In impotent patients with upper motor neuron lesions or peripheral lesions, specific types of potentials were observed. In 11/14 impotent patients with insulin-dependent diabetes for over 20 years and clinical findings of cavernous myopathy, potentials showed low amplitude, irregular shape, and slow depolarizations. In 51% of the consecutive impotent patients, abnormal findings of cavernous electric activity were recorded. Our clinical study suggests that single potential analysis of cavernous electric activity (SPACE) may be useful in the diagnosis of cavernous autonomic neuropathy and cavernous smooth muscle myopathy.","10.1007/BF00299057","Action Potentials; Adult; Aged; Autonomic Nervous System Diseases; Electric Conductivity; Erectile Dysfunction; Humans; Male; Middle Aged; Muscle, Smooth; Penile Erection; Penis","","Journal Article; Research Support, Non-U.S. Gov't"
3056060,"Hereditary hemochromatosis in children, adolescents, and young adults.","Haddy TB; Castro OL; Rana SR","The American journal of pediatric hematology/oncology",1988,"Hereditary hemochromatosis is the most common cause of iron overload in adults and is probably the second most common cause of iron overload in children in the United States next to transfusional overload. Serious morbidity from this disorder of iron absorption can occur in early as well as in middle and advanced age, iron overload having been reported in children with hereditary hemochromatosis as early as 2 years of age. Younger persons differ from older persons in that the risk for iron loading in females appears to be equal to the risk for males, in contrast to a preponderance of males among older patients. Also, younger patients frequently demonstrate cardiac and gonadal involvement, with cardiac failure commonly leading to death, whereas older patients are more likely to have liver involvement and diabetes mellitus, with liver failure and hepatoma commonly leading to death. Because early diagnosis and treatment can prevent the toxicities of iron overload, appropriate screening can be lifesaving. Transferrin saturation is the most reliable screening test. Liver biopsy with objective measurement of hepatic iron stores is the most important diagnostic criterion at present, although reliable noninvasive methods for quantitating body iron are being developed. Young individuals who should be screened for iron overload include patients with cardiac myopathies, hypogonadism, amenorrhea, loss of libido, diabetes mellitus, other endocrine disorders, cirrhosis of the liver, and arthritis, as well as the siblings, parents, and children of patients with hereditary hemochromatosis or iron loading of unknown cause.","10.1097/00043426-198821000-00006","Adolescent; Adult; Child; Child, Preschool; Gene Frequency; Hemochromatosis; Humans; Iron; Neoplasms","","Journal Article; Review"
